region_id,total_population
LK_2315110,919
LK_2315115,1274
LK_2315120,505
LK_2315125,1164
LK_2315130,1742
LK_2315135,941
LK_2315140,1458
LK_2315145,884
LK_2315150,1066
LK_2315155,677
LK_2315160,5690
LK_2315165,3598
LK_2315170,4977
LK_2315175,4414
LK_2315180,6172
LK_2315185,3019
LK_2315190,4941
LK_2315195,3762
LK_2315200,2235
LK_2315205,2288
LK_2315210,2011
LK_2315215,7636
LK_2315220,3481
LK_2315225,7226
LK_2315230,3339
LK_2315235,4822
LK_2315240,4115
LK_2315245,3638
LK_2315250,6612
LK_2315255,3851
LK_2315260,4507
LK_2315265,4296
LK_2315270,3084
LK_2315275,5267
LK_2315280,5950
LK_2315285,5474
LK_2315290,2303
LK_2315295,5398
LK_2315300,2248
LK_2315305,10150
LK_2315310,5003
LK_2315315,6996
LK_2315320,3033
LK_2315325,6248
LK_2315330,5231
LK_2315335,5238
LK_3,2477285
LK_31,1063334
LK_3103,49975
LK_3103005,557
LK_3103010,1154
LK_3103015,877
LK_3103020,1480
LK_3103025,1086
LK_3103030,2500
LK_3103035,1093
LK_3103040,789
LK_3103045,662
LK_3103050,1031
LK_3103055,1810
LK_3103060,829
LK_3103065,978
LK_3103070,735
LK_3103075,685
LK_3103080,1046
LK_3103085,1172
LK_3103090,1024
LK_3103095,887
LK_3103100,847
LK_3103105,739
LK_3103110,1624
LK_3103115,1425
LK_3103120,1071
LK_3103125,1036
LK_3103130,1194
LK_3103135,941
LK_3103140,605
LK_3103145,838
LK_3103150,579
LK_3103155,979
LK_3103160,1567
LK_3103165,875
LK_3103170,948
LK_3103175,545
LK_3103180,1203
LK_3103185,1606
LK_3103190,712
LK_3103195,1563
LK_3103200,694
LK_3103205,836
LK_3103210,685
LK_3103215,643
LK_3103220,576
LK_3103225,523
LK_3103230,875
LK_3103235,371
LK_3103240,648
LK_3103245,1087
LK_3103250,1227
LK_3103255,518
LK_3106,67432
LK_3106005,1536
LK_3106010,2692
LK_3106015,1550
LK_3106020,1262
LK_3106025,1746
LK_3106030,1105
LK_3106035,935
LK_3106040,796
LK_3106045,783
LK_3106050,1291
LK_3106055,627
LK_3106060,1149
LK_3106065,347
LK_3106070,1191
LK_3106075,1510
LK_3106080,1461
LK_3106085,1343
LK_3106090,1128
LK_3106095,1731
LK_3106100,658
LK_3106105,946
LK_3106110,1054
LK_3106115,953
LK_3106120,743
LK_3106125,2301
LK_3106130,1462
LK_3106135,2084
LK_3106140,1712
LK_3106145,2175
LK_3106150,967
LK_3106155,892
LK_3106160,709
LK_3106165,2387
LK_3106170,825
LK_3106175,853
LK_3106180,1103
LK_3106185,1855
LK_3106190,1172
LK_3106195,2306
LK_3106200,1563
LK_3106205,2204
LK_3106210,1479
LK_3106215,796
LK_3106220,1178
LK_3106225,1592
LK_3106230,1496
LK_3106235,1423
LK_3106240,1125
LK_3106245,1086
LK_3106250,1016
LK_3106255,1134
LK_3109,62498
LK_3109005,1706
LK_3109010,1449
LK_3109015,628
LK_3109020,1589
LK_3109025,734
LK_3109030,1744
LK_3109035,2208
LK_3109040,1634
LK_3109045,985
LK_3109050,1560
LK_3109055,1176
LK_3109060,605
LK_3109065,1171
LK_3109070,1684
LK_3109075,890
LK_3109080,853
LK_3109085,966
LK_3109090,1853
LK_3109095,2571
LK_3109100,1405
LK_3109105,2436
LK_3109110,1513
LK_3109115,1745
LK_3109120,2071
LK_3109125,3849
LK_3109130,1847
LK_3109135,1014
LK_3109140,1966
LK_3109145,1669
LK_3109150,1113
LK_3109155,936
LK_3109160,1040
LK_3109165,2169
LK_3109170,2587
LK_3109175,968
LK_3109180,863
LK_3109185,1525
LK_3109190,1315
LK_3109195,3066
LK_3109200,1395
LK_3112,64726
LK_3112005,949
LK_3112010,1022
LK_3112015,1079
LK_3112020,1087
LK_3112025,1047
LK_3112030,1753
LK_3112035,1214
LK_3112040,580
LK_3112045,1213
LK_3112050,1745
LK_3112055,970
LK_3112060,963
LK_3112065,749
LK_3112070,972
LK_3112075,1426
LK_3112080,1458
LK_3112085,646
LK_3112090,765
LK_3112095,2079
LK_3112100,473
LK_3112105,1413
LK_3112110,935
LK_3112115,1085
LK_3112120,732
LK_3112125,1101
LK_3112130,1407
LK_3112135,1723
LK_3112140,1670
LK_3112145,3029
LK_3112150,1750
LK_3112155,2383
LK_3112160,936
LK_3112165,1157
LK_3112170,1165
LK_3112175,725
LK_3112180,794
LK_3112185,1082
LK_3112190,1584
LK_3112195,1165
LK_3112200,3212
LK_3112205,2298
LK_3112210,1374
LK_3112215,658
LK_3112220,672
LK_3112225,1765
LK_3112230,1834
LK_3112235,956
LK_3112240,904
LK_3112245,1352
LK_3112250,744
LK_3112255,931
LK_3115,35574
LK_3115005,1442
LK_3115010,658
LK_3115015,1085
LK_3115020,1287
LK_3115025,1424
LK_3115030,1252
LK_3115035,1206
LK_3115040,595
LK_3115045,886
LK_3115050,976
LK_3115055,1055
LK_3115060,777
LK_3115065,677
LK_3115070,789
LK_3115075,993
LK_3115080,1307
LK_3115085,1680
LK_3115090,1136
LK_3115095,1311
LK_3115100,840
LK_3115105,1001
LK_3115110,964
LK_3115115,1525
LK_3115120,1339
LK_3115125,1319
LK_3115130,1137
LK_3115135,900
LK_3115140,1425
LK_3115145,576
LK_3115150,1176
LK_3115155,396
LK_3115160,1045
LK_3115165,674
LK_3115170,721
LK_3118,32609
LK_3118005,1652
LK_3118010,759
LK_3118015,1081
LK_3118020,1067
LK_3118025,1011
LK_3118030,1192
LK_3118035,359
LK_3118040,1336
LK_3118045,928
LK_3118050,1101
LK_3118055,2371
LK_3118060,633
LK_3118065,965
LK_3118070,1460
LK_3118075,486
LK_3118080,632
LK_3118085,671
LK_3118090,1429
LK_3118095,354
LK_3118100,759
LK_3118105,753
LK_3118110,439
LK_3118115,700
LK_3118120,376
LK_3118125,712
LK_3118130,780
LK_3118135,864
LK_3118140,687
LK_3118145,754
LK_3118150,574
LK_3118155,1157
LK_3118160,622
LK_3118165,1104
LK_3118170,937
LK_3118175,1243
LK_3118180,661
LK_3121,28640
LK_3121005,1136
LK_3121010,769
LK_3121015,800
LK_3121020,597
LK_3121025,239
LK_3121030,739
LK_3121035,899
LK_3121040,1022
LK_3121045,539
LK_3121050,957
LK_3121055,487
LK_3121060,983
LK_3121065,1218
LK_3121070,645
LK_3121075,616
LK_3121080,1278
LK_3121085,356
LK_3121090,682
LK_3121095,661
LK_3121100,624
LK_3121105,581
LK_3121110,864
LK_3121115,632
LK_3121120,1380
LK_3121125,961
LK_3121130,1757
LK_3121135,643
LK_3121140,1164
LK_3121145,912
LK_3121150,626
LK_3121155,1273
LK_3121160,582
LK_3121165,743
LK_3121170,1275
LK_3124,53829
LK_3124005,2239
LK_3124010,745
LK_3124015,828
LK_3124020,879
LK_3124025,882
LK_3124030,912
LK_3124035,411
LK_3124040,740
LK_3124045,646
LK_3124050,553
LK_3124055,632
LK_3124060,1160
LK_3124065,983
LK_3124070,575
LK_3124075,495
LK_3124080,940
LK_3124085,924
LK_3124090,737
LK_3124095,952
LK_3124100,779
LK_3124105,993
LK_3124110,935
LK_3124115,899
LK_3124120,1061
LK_3124125,2202
LK_3124130,910
LK_3124135,1121
LK_3124140,1280
LK_3124145,955
LK_3124150,772
LK_3124155,1316
LK_3124160,1644
LK_3124165,400
LK_3124170,822
LK_3124175,904
LK_3124180,614
LK_3124185,1101
LK_3124190,858
LK_3124195,603
LK_3124200,738
LK_3124205,936
LK_3124210,938
LK_3124215,1654
LK_3124220,1429
LK_3124225,1196
LK_3124230,1096
LK_3124235,1503
LK_3124240,2208
LK_3124245,1424
LK_3124250,1551
LK_3124255,904
LK_3124260,1161
LK_3124265,689
LK_3127,75008
LK_3127005,890
LK_3127010,2674
LK_3127015,814
LK_3127020,1102
LK_3127025,920
LK_3127030,738
LK_3127035,677
LK_3127040,1131
LK_3127045,1079
LK_3127050,920
LK_3127055,596
LK_3127060,2487
LK_3127065,1069
LK_3127070,614
LK_3127075,492
LK_3127080,737
LK_3127085,553
LK_3127090,578
LK_3127095,1002
LK_3127100,735
LK_3127105,795
LK_3127110,1230
LK_3127115,1380
LK_3127120,1031
LK_3127125,710
LK_3127130,1170
LK_3127135,514
LK_3127140,473
LK_3127145,1841
LK_3127150,1068
LK_3127155,810
LK_3127160,762
LK_3127165,1498
LK_3127170,1059
LK_3127175,433
LK_3127180,1102
LK_3127185,1525
LK_3127190,1446
LK_3127195,1540
LK_3127200,1020
LK_3127205,636
LK_3127210,1347
LK_3127215,1272
LK_3127220,691
LK_3127225,1208
LK_3127230,1215
LK_3127235,923
LK_3127240,1329
LK_3127245,593
LK_3127250,611
LK_3127255,2080
LK_3127260,1127
LK_3127265,884
LK_3127270,1038
LK_3127275,559
LK_3127280,446
LK_3127285,854
LK_3127290,1176
LK_3127295,734
LK_3127300,1671
LK_3127305,1145
LK_3127310,1164
LK_3127315,723
LK_3127320,2020
LK_3127325,1409
LK_3127330,857
LK_3127335,1263
LK_3127340,1480
LK_3127345,1719
LK_3127350,1619
LK_3130,29347
LK_3130005,2112
LK_3130010,1682
LK_3130015,1190
LK_3130020,1217
LK_3130025,769
LK_3130030,1070
LK_3130035,1704
LK_3130040,1463
LK_3130045,1519
LK_3130050,3557
LK_3130055,1321
LK_3130060,1493
LK_3130065,1419
LK_3130070,1973
LK_3130075,1985
LK_3130080,599
LK_3130085,1043
LK_3130090,1376
LK_3130095,803
LK_3130100,1052
LK_3133,56961
LK_3133005,1132
LK_3133010,1948
LK_3133015,1282
LK_3133020,1343
LK_3133025,680
LK_3133030,1704
LK_3133035,1479
LK_3133040,2471
LK_3133045,2982
LK_3133050,1027
LK_3133055,4210
LK_3133060,1316
LK_3133065,2142
LK_3133070,1635
LK_3133075,1556
LK_3133080,1600
LK_3133085,1596
LK_3133090,1522
LK_3133095,1426
LK_3133100,1807
LK_3133105,1265
LK_3133110,1360
LK_3133115,1393
LK_3133120,1221
LK_3133125,2042
LK_3133130,1914
LK_3133135,1605
LK_3133140,1314
LK_3133145,1205
LK_3133150,1349
LK_3133155,697
LK_3133160,1627
LK_3133165,1189
LK_3133170,2200
LK_3133175,880
LK_3133180,842
LK_3134,21755
LK_3134005,645
LK_3134010,1464
LK_3134015,547
LK_3134020,1086
LK_3134025,334
LK_3134030,1170
LK_3134035,875
LK_3134040,1122
LK_3134045,1318
LK_3134050,1109
LK_3134055,1838
LK_3134060,1604
LK_3134065,562
LK_3134070,1335
LK_3134075,2424
LK_3134080,1004
LK_3134085,1304
LK_3134090,1583
LK_3134095,431
LK_3136,101909
LK_3136005,983
LK_3136010,619
LK_3136015,1235
LK_3136020,367
LK_3136025,1914
LK_3136030,710
LK_3136035,2633
LK_3136040,734
LK_3136045,741
LK_3136050,1280
LK_3136055,1640
LK_3136060,1106
LK_3136065,992
LK_3136070,893
LK_3136075,764
LK_3136080,900
LK_3136085,304
LK_3136090,301
LK_3136095,494
LK_3136100,520
LK_3136105,1494
LK_3136110,933
LK_3136115,486
LK_3136120,326
LK_3136125,309
LK_3136130,393
LK_3136135,516
LK_3136140,1012
LK_3136145,574
LK_3136150,212
LK_3136155,422
LK_3136160,645
LK_3136165,1812
LK_3136170,1499
LK_3136175,1936
LK_3136180,757
LK_3136185,401
LK_3136190,1078
LK_3136195,1250
LK_3136200,1149
LK_3136205,510
LK_3136210,680
LK_3136215,1435
LK_3136220,563
LK_3136225,1241
LK_3136230,1296
LK_3136235,747
LK_3136240,693
LK_3136245,547
LK_3136250,1283
LK_3136255,382
LK_3136260,915
LK_3136265,1128
LK_3136270,1160
LK_3136275,706
LK_3136280,629
LK_3136285,1189
LK_3136290,1093
LK_3136295,1182
LK_3136300,943
LK_3136305,1187
LK_3136310,1478
LK_3136315,1612
LK_3136320,3049
LK_3136325,1975
LK_3136330,1815
LK_3136335,1409
LK_3136340,1180
LK_3136345,1942
LK_3136350,1180
LK_3136355,865
LK_3136360,603
LK_3136365,1636
LK_3136370,2016
LK_3136375,867
LK_3136380,1355
LK_3136385,1051
LK_3136390,435
LK_3136395,1182
LK_3136400,547
LK_3136405,929
LK_3136410,1116
LK_3136415,1834
LK_3136420,824
LK_3136425,922
LK_3136430,1055
LK_3136435,568
LK_3136440,713
LK_3136445,1026
LK_3136450,2650
LK_3136455,958
LK_3136460,1604
LK_3136465,841
LK_3136470,1897
LK_3136475,530
LK_3136480,811
LK_3136485,1591
LK_3139,101749
LK_3139005,662
LK_3139010,1084
LK_3139015,3414
LK_3139020,4200
LK_3139025,2891
LK_3139030,1385
LK_3139035,1282
LK_3139040,2155
LK_3139045,1010
LK_3139050,1915
LK_3139055,850
LK_3139060,3555
LK_3139065,1216
LK_3139070,2887
LK_3139075,2730
LK_3139080,1875
LK_3139085,2043
LK_3139090,983
LK_3139095,3222
LK_3139100,1834
LK_3139105,1301
LK_3139110,2960
LK_3139115,940
LK_3139120,1758
LK_3139125,2220
LK_3139130,1370
LK_3139135,1770
LK_3139140,1640
LK_3139145,2083
LK_3139150,1447
LK_3139155,1834
LK_3139160,2949
LK_3139165,998
LK_3139170,2177
LK_3139175,829
LK_3139180,3790
LK_3139185,3054
LK_3139190,4602
LK_3139195,1237
LK_3139200,5514
LK_3139205,1443
LK_3139210,2241
LK_3139215,409
LK_3139220,2223
LK_3139225,1051
LK_3139230,1068
LK_3139235,1869
LK_3139240,1355
LK_3139245,3326
LK_3139250,1098
LK_3142,50331
LK_3142005,566
LK_3142010,1088
LK_3142015,711
LK_3142020,607
LK_3142025,1147
LK_3142030,544
LK_3142035,693
LK_3142040,1846
LK_3142045,960
LK_3142050,698
LK_3142055,1015
LK_3142060,605
LK_3142065,976
LK_3142070,1693
LK_3142075,1978
LK_3142080,1516
LK_3142085,1273
LK_3142090,697
LK_3142095,954
LK_3142100,880
LK_3142105,1385
LK_3142110,1020
LK_3142115,658
LK_3142120,866
LK_3142125,936
LK_3142130,1407
LK_3142135,805
LK_3142140,738
LK_3142145,1663
LK_3142150,1480
LK_3142155,2245
LK_3142160,1370
LK_3142165,1442
LK_3142170,1054
LK_3142175,1035
LK_3142180,1759
LK_3142185,847
LK_3142190,1238
LK_3142195,1479
LK_3142200,2308
LK_3142205,1156
LK_3142210,1347
LK_3142215,656
LK_3142220,990
LK_3145,77776
LK_3145005,1726
LK_3145010,1319
LK_3145015,1006
LK_3145020,3560
LK_3145025,1284
LK_3145030,822
LK_3145035,899
LK_3145040,494
LK_3145045,687
LK_3145050,1259
LK_3145055,1191
LK_3145060,1345
LK_3145065,951
LK_3145070,697
LK_3145075,1427
LK_3145080,1668
LK_3145085,1110
LK_3145090,994
LK_3145095,889
LK_3145100,662
LK_3145105,554
LK_3145110,786
LK_3145115,1182
LK_3145120,1151
LK_3145125,936
LK_3145130,1314
LK_3145135,1976
LK_3145140,859
LK_3145145,1260
LK_3145150,1320
LK_3145155,1834
LK_3145160,1441
LK_3145165,1539
LK_3145170,921
LK_3145175,1257
LK_3145180,1517
LK_3145185,873
LK_3145190,1578
LK_3145195,2457
LK_3145200,1305
LK_3145205,1275
LK_3145210,1174
LK_3145215,2963
LK_3145220,886
LK_3145225,1187
LK_3145230,951
LK_3145235,1975
LK_3145240,1651
LK_3145245,1004
LK_3145250,1339
LK_3145255,814
LK_3145260,1088
LK_3145265,897
LK_3145270,798
LK_3145275,728
LK_3145280,2251
LK_3145285,1317
LK_3145290,779
LK_3145295,751
LK_3145300,1077
LK_3145305,1417
LK_3145310,682
LK_3145315,722
LK_3148,45946
LK_3148005,1091
LK_3148010,512
LK_3148015,2584
LK_3148020,1124
LK_3148025,649
LK_3148030,950
LK_3148035,1612
LK_3148040,1042
LK_3148045,1038
LK_3148050,862
LK_3148055,1138
LK_3148060,1372
LK_3148065,1072
LK_3148070,800
LK_3148075,1283
LK_3148080,874
LK_3148085,704
LK_3148090,1296
LK_3148095,648
LK_3148100,800
LK_3148105,668
LK_3148110,1555
LK_3148115,1517
LK_3148120,773
LK_3148125,1144
LK_3148130,923
LK_3148135,749
LK_3148140,984
LK_3148145,1485
LK_3148150,1392
LK_3148155,1049
LK_3148160,1713
LK_3148165,969
LK_3148170,723
LK_3148175,790
LK_3148180,961
LK_3148185,933
LK_3148190,956
LK_3148195,642
LK_3148200,765
LK_3148205,712
LK_3148210,1211
LK_3148215,1094
LK_3148220,787
LK_3151,44880
LK_3151005,508
LK_3151010,829
LK_3151015,1108
LK_3151020,511
LK_3151025,494
LK_3151030,1061
LK_3151035,802
LK_3151040,825
LK_3151045,831
LK_3151050,733
LK_3151055,1215
LK_3151060,939
LK_3151065,1048
LK_3151070,1560
LK_3151075,1244
LK_3151080,563
LK_3151085,943
LK_3151090,1107
LK_3151095,1093
LK_3151100,1717
LK_3151105,976
LK_3151110,859
LK_3151115,736
LK_3151120,409
LK_3151125,783
LK_3151130,1114
LK_3151135,1072
LK_3151140,781
LK_3151145,528
LK_3151150,760
LK_3151155,1111
LK_3151160,1233
LK_3151165,567
LK_3151170,1645
LK_3151175,932
LK_3151180,1221
LK_3151185,1160
LK_3151190,845
LK_3151195,1643
LK_3151200,1547
LK_3151205,1929
LK_3151210,2915
LK_3151215,983
LK_3154,62389
LK_3154005,584
LK_3154010,1152
LK_3154015,813
LK_3154020,1838
LK_3154025,843
LK_3154030,677
LK_3154035,928
LK_3154040,823
LK_3154045,830
LK_3154050,1660
LK_3154055,971
LK_3154060,794
LK_3154065,788
LK_3154070,1131
LK_3154075,1200
LK_3154080,1240
LK_3154085,1125
LK_3154090,816
LK_3154095,1067
LK_3154100,1713
LK_3154105,743
LK_3154110,685
LK_3154115,959
LK_3154120,1490
LK_3154125,1359
LK_3154130,879
LK_3154135,1832
LK_3154140,1151
LK_3154145,1366
LK_3154150,1856
LK_3154155,1474
LK_3154160,1800
LK_3154165,900
LK_3154170,754
LK_3154175,986
LK_3154180,1283
LK_3154185,852
LK_3154190,824
LK_3154195,751
LK_3154200,1208
LK_3154205,1510
LK_3154210,1320
LK_3154215,560
LK_3154220,921
LK_3154225,986
LK_3154230,1271
LK_3154235,1431
LK_3154240,1599
LK_3154245,1000
LK_3154250,573
LK_3154255,816
LK_3154260,375
LK_3154265,1125
LK_3154270,606
LK_3154275,1021
LK_3154280,621
LK_3154285,871
LK_3154290,933
LK_3154295,705
LK_32,814048
LK_3203,51186
LK_3203005,928
LK_3203010,1093
LK_3203015,1444
LK_3203020,1483
LK_3203025,1445
LK_3203030,1546
LK_3203035,1147
LK_3203040,902
LK_3203045,941
LK_3203050,1068
LK_3203055,1140
LK_3203060,2082
LK_3203065,1388
LK_3203070,1512
LK_3203075,1323
LK_3203080,1983
LK_3203085,1160
LK_3203090,1439
LK_3203095,1333
LK_3203100,1366
LK_3203105,1809
LK_3203110,1347
LK_3203115,1272
LK_3203120,1295
LK_3203125,1482
LK_3203130,982
LK_3203135,637
LK_3203140,1227
LK_3203145,2151
LK_3203150,1399
LK_3203155,1658
LK_3203160,1054
LK_3203165,979
LK_3203170,737
LK_3203175,602
LK_3203180,1107
LK_3203185,857
LK_3203190,1276
LK_3203195,1284
LK_3203200,1308
LK_3206,63255
LK_3206005,1049
LK_3206010,1581
LK_3206015,1721
LK_3206020,3181
LK_3206025,2757
LK_3206030,1811
LK_3206035,1970
LK_3206040,1544
LK_3206045,1231
LK_3206050,2440
LK_3206055,1418
LK_3206060,1513
LK_3206065,2101
LK_3206070,2230
LK_3206075,1623
LK_3206080,2224
LK_3206085,2668
LK_3206090,2951
LK_3206095,844
LK_3206100,1110
LK_3206105,2660
LK_3206110,1383
LK_3206115,1604
LK_3206120,2851
LK_3206125,1018
LK_3206130,1316
LK_3206135,1111
LK_3206140,1776
LK_3206145,1342
LK_3206150,1752
LK_3206155,1593
LK_3206160,1014
LK_3206165,732
LK_3206170,1693
LK_3206175,694
LK_3206180,1653
LK_3206185,1096
LK_3209,59160
LK_3209005,1446
LK_3209010,932
LK_3209015,1443
LK_3209020,1883
LK_3209025,1650
LK_3209030,1401
LK_3209035,1884
LK_3209040,1244
LK_3209045,1847
LK_3209050,1285
LK_3209055,1217
LK_3209060,1702
LK_3209065,1172
LK_3209070,1430
LK_3209075,2631
LK_3209080,1298
LK_3209085,1164
LK_3209090,1015
LK_3209095,1726
LK_3209100,1996
LK_3209105,1222
LK_3209110,1188
LK_3209115,958
LK_3209120,928
LK_3209125,1329
LK_3209130,1497
LK_3209135,1501
LK_3209140,1453
LK_3209145,1940
LK_3209150,2662
LK_3209155,1220
LK_3209160,707
LK_3209165,1073
LK_3209170,637
LK_3209175,715
LK_3209180,1044
LK_3209185,1175
LK_3209190,873
LK_3209195,924
LK_3209200,1309
LK_3209205,1345
LK_3209210,1057
LK_3209215,2037
LK_3212,50261
LK_3212005,881
LK_3212010,833
LK_3212015,1064
LK_3212020,908
LK_3212025,898
LK_3212030,1091
LK_3212035,1059
LK_3212040,778
LK_3212045,819
LK_3212050,976
LK_3212055,1162
LK_3212060,680
LK_3212065,1424
LK_3212070,1301
LK_3212075,1397
LK_3212080,1168
LK_3212085,1359
LK_3212090,1107
LK_3212095,638
LK_3212100,1014
LK_3212105,1224
LK_3212110,1241
LK_3212115,921
LK_3212120,1906
LK_3212125,711
LK_3212130,629
LK_3212135,1085
LK_3212140,874
LK_3212145,1299
LK_3212150,969
LK_3212155,686
LK_3212160,818
LK_3212165,1234
LK_3212170,1257
LK_3212175,943
LK_3212180,1004
LK_3212185,873
LK_3212190,1593
LK_3212195,1606
LK_3212200,1349
LK_3212205,764
LK_3212210,799
LK_3212215,948
LK_3212220,1120
LK_3212225,823
LK_3212230,804
LK_3212235,904
LK_3212240,1320
LK_3215,32304
LK_3215005,478
LK_3215010,1471
LK_3215015,913
LK_3215020,1512
LK_3215025,979
LK_3215030,1332
LK_3215035,1322
LK_3215040,1063
LK_3215045,1742
LK_3215050,1966
LK_3215055,1426
LK_3215060,1201
LK_3215065,1180
LK_3215070,1735
LK_3215075,979
LK_3215080,1300
LK_3215085,748
LK_3215090,1081
LK_3215095,569
LK_3215100,1432
LK_3215105,945
LK_3215110,496
LK_3215115,850
LK_3215120,1157
LK_3215125,1796
LK_3215130,833
LK_3215135,573
LK_3215140,1225
LK_3218,52912
LK_3218005,515
LK_3218010,1728
LK_3218015,617
LK_3218020,1203
LK_3218025,1073
LK_3218030,655
LK_3218035,712
LK_3218040,543
LK_3218045,1202
LK_3218050,1564
LK_3218055,491
LK_3218060,1587
LK_3218065,1535
LK_3218070,1128
LK_3218075,1149
LK_3218080,1376
LK_3218085,919
LK_3218090,1242
LK_3218095,768
LK_3218100,1025
LK_3218105,894
LK_3218110,1016
LK_3218115,603
LK_3218120,1687
LK_3218125,1130
LK_3218130,1289
LK_3218135,782
LK_3218140,1436
LK_3218145,1421
LK_3218150,1804
LK_3218155,1249
LK_3218160,1582
LK_3218165,1178
LK_3218170,2023
LK_3218175,966
LK_3218180,1168
LK_3218185,1183
LK_3218190,1104
LK_3218195,984
LK_3218200,1106
LK_3218205,1356
LK_3218210,1544
LK_3218215,1225
LK_3218220,629
LK_3218225,1537
LK_3218230,984
LK_3221,52098
LK_3221005,995
LK_3221010,1340
LK_3221015,1375
LK_3221020,1030
LK_3221025,1757
LK_3221030,1406
LK_3221035,731
LK_3221040,1408
LK_3221045,771
LK_3221050,923
LK_3221055,1429
LK_3221060,1982
LK_3221065,1095
LK_3221070,933
LK_3221075,715
LK_3221080,889
LK_3221085,472
LK_3221090,1133
LK_3221095,1375
LK_3221100,1345
LK_3221105,1446
LK_3221110,929
LK_3221115,1322
LK_3221120,1467
LK_3221125,1231
LK_3221130,1855
LK_3221135,1314
LK_3221140,3348
LK_3221145,2082
LK_3221150,743
LK_3221155,550
