region_id,total_housing_units,1_room,2_rooms,3_rooms,4_rooms,5_rooms,6_rooms,7_rooms,8_rooms,9_rooms,10_and_above
LK_8130030,505,16,26,43,57,85,116,91,51,13,7
LK_8130320,731,43,130,190,202,82,39,22,14,3,6
LK_8130130,439,13,25,31,50,93,90,65,40,17,15
LK_8133010,325,15,24,37,49,43,91,38,21,3,4
LK_8133035,677,13,28,67,97,141,176,91,31,20,13
LK_8133015,276,11,25,68,99,51,12,5,3,1,1
LK_8133030,650,18,17,49,87,175,178,75,33,9,9
LK_8133150,515,25,20,199,180,55,21,9,4,1,1
LK_8133070,778,61,52,110,177,142,109,51,25,21,30
LK_8133155,496,81,49,126,112,59,49,11,6,2,1
LK_8133075,560,31,23,38,94,96,136,78,28,14,22
LK_8133135,329,8,10,50,66,77,72,33,8,1,4
LK_8133110,811,31,49,123,150,166,145,64,40,19,24
LK_8133085,398,10,25,42,62,136,72,32,13,2,4
LK_8133080,391,14,23,63,78,111,58,28,9,4,3
LK_8133165,132,1,1,11,18,46,32,15,4,4,0
LK_8133040,713,32,36,77,140,175,120,64,37,19,13
LK_8133160,305,9,18,32,61,104,52,22,5,2,0
LK_8133045,629,17,23,45,69,140,179,97,41,8,10
LK_8133115,592,27,47,51,105,119,113,75,21,11,23
LK_8133120,441,7,24,44,73,141,85,53,9,1,4
LK_8133105,458,18,14,38,86,123,107,45,16,6,5
LK_8133140,289,10,12,26,46,79,65,24,16,7,4
LK_8133125,183,2,5,14,15,32,53,40,16,2,4
LK_8133100,458,10,15,33,46,114,124,76,27,6,7
LK_8133060,519,35,23,56,88,81,121,62,24,15,14
LK_8133005,323,8,45,49,72,79,55,8,5,1,1
LK_8133065,756,49,41,96,126,145,129,72,37,18,43
LK_8133145,163,6,5,11,21,41,33,25,8,8,5
LK_8133020,397,10,24,24,48,104,85,69,29,2,2
LK_8133130,366,17,16,34,51,71,99,47,19,8,4
LK_8133055,643,7,43,55,106,148,156,74,27,11,16
LK_8133170,223,2,2,15,25,26,56,52,27,12,6
LK_8133050,388,9,16,31,55,85,90,62,20,12,8
LK_8133025,636,26,24,39,80,115,179,110,40,14,9
LK_8133175,953,41,143,290,292,106,55,15,4,5,2
LK_8133090,440,16,18,27,52,125,109,58,20,11,4
LK_8133095,211,6,12,27,29,44,52,26,9,4,2
LK_8136020,620,41,45,126,172,127,68,27,8,4,2
LK_8136025,439,20,35,95,103,98,53,23,6,2,4
LK_8136005,515,20,43,93,111,98,79,43,20,7,1
LK_8136085,336,11,14,52,80,82,62,28,5,1,1
LK_8136130,128,8,13,18,40,31,13,5,0,0,0
LK_8136115,593,28,46,75,93,134,96,68,30,10,13
LK_8136135,407,47,65,59,77,80,57,17,3,1,1
LK_8136080,347,14,28,70,70,79,54,16,6,6,4
LK_8136110,494,23,27,45,111,131,96,38,16,5,2
LK_8136040,241,9,16,26,54,55,52,21,4,3,1
LK_8136065,297,22,10,21,60,70,75,28,8,1,2
LK_8136150,456,78,43,81,104,85,36,20,7,1,1
LK_8136045,462,19,66,98,85,70,87,26,5,3,3
LK_8136155,296,20,46,113,77,21,13,5,0,0,1
LK_8136060,249,5,9,43,43,79,49,14,5,2,0
LK_8136030,477,25,41,149,112,93,40,10,3,2,2
LK_8136160,169,7,22,31,50,34,19,3,2,0,1
LK_8136055,279,9,17,96,28,43,68,15,3,0,0
LK_8136035,444,13,50,69,99,114,72,21,2,2,2
LK_8136050,289,10,25,74,70,47,46,11,6,0,0
LK_8136010,511,13,36,72,69,106,111,64,29,6,5
LK_8136015,399,66,33,75,66,47,62,27,15,3,5
LK_8136105,398,12,20,55,80,137,61,17,11,3,2
LK_8136090,153,9,11,14,23,32,28,30,5,1,0
LK_8136100,350,10,18,35,74,88,79,23,11,5,7
LK_8136095,352,7,36,117,58,50,41,25,11,6,1
LK_8136140,230,8,39,36,45,51,30,16,3,2,0
LK_8136075,215,10,4,113,25,27,28,6,2,0,0
LK_8136125,363,13,23,26,52,93,87,52,10,5,2
LK_8136070,300,20,30,93,55,49,35,13,3,0,2
LK_8136145,188,12,37,45,41,29,18,4,2,0,0
LK_8136120,626,18,37,54,84,144,146,86,42,10,5
LK_8139050,315,4,15,29,31,77,79,53,17,3,7
LK_8139055,297,11,18,34,26,47,65,67,20,5,4
LK_8139075,634,17,92,209,170,97,35,9,1,1,3
LK_8139070,521,25,29,61,92,143,87,54,10,8,12
LK_8139110,922,50,192,304,156,110,60,22,11,7,10
LK_8139115,686,52,90,284,150,62,23,13,5,2,5
LK_8139030,545,13,37,82,81,131,110,60,14,11,6
LK_8139015,449,4,24,44,66,103,78,64,29,16,21
LK_8139035,395,4,33,55,99,105,60,33,6,0,0
LK_8139010,417,10,28,37,46,95,113,56,20,6,6
LK_8139095,255,3,12,17,28,59,66,40,21,6,3
LK_8139090,602,30,65,206,178,73,27,12,7,3,1
LK_8139130,342,20,47,136,76,38,17,6,2,0,0
LK_8139040,624,25,33,64,106,190,119,57,22,7,1
LK_8139025,420,11,19,50,72,87,95,41,20,14,11
LK_8139045,319,10,24,40,60,74,76,26,5,2,2
LK_8139020,603,8,29,65,84,115,150,100,37,10,5
LK_8139060,580,22,31,74,81,137,127,63,27,10,8
LK_8139065,315,9,30,55,62,79,39,25,10,3,3
LK_8139105,137,2,10,17,21,20,40,14,7,2,4
LK_8139100,492,22,16,70,140,115,72,35,10,5,7
LK_8139005,355,12,16,31,54,93,102,27,10,7,3
LK_8139085,413,5,20,31,53,98,102,62,31,4,7
LK_8139080,414,14,20,27,57,116,107,41,18,5,9
LK_8139120,1064,36,212,406,258,87,36,25,2,1,1
LK_8139125,279,19,51,85,73,28,15,5,2,1,0
LK_8142125,186,10,7,25,35,31,31,22,14,5,6
LK_8142120,292,19,23,41,51,64,46,27,16,2,3
LK_8142005,312,8,40,117,78,31,20,11,3,3,1
LK_8142045,221,31,35,49,38,31,20,10,3,3,1
LK_8142160,182,27,30,36,45,32,9,2,1,0,0
LK_8142145,168,10,21,14,25,39,33,15,10,0,1
LK_8142165,186,12,18,36,36,47,28,7,2,0,0
LK_8142140,183,6,19,24,34,40,25,25,4,3,3
LK_8142020,697,54,86,148,229,71,36,14,6,36,17
LK_8142060,273,16,43,77,73,39,17,5,2,0,1
LK_8142100,173,7,17,31,40,42,25,9,1,1,0
LK_8142025,707,92,97,148,185,77,81,13,9,4,1
LK_8142105,188,10,22,38,40,49,17,7,4,0,1
LK_8142030,76,2,8,10,16,16,13,8,2,1,0
LK_8142190,47,6,11,11,8,9,2,0,0,0,0
LK_8142170,105,10,4,12,24,12,16,13,8,4,2
LK_8142095,221,22,17,29,49,47,46,8,2,1,0
LK_8142090,163,13,23,38,23,29,23,11,3,0,0
LK_8142195,263,45,68,77,26,25,15,5,0,2,0
LK_8142015,427,23,54,100,127,65,37,13,4,2,2
LK_8142130,176,15,11,24,30,32,28,23,7,4,2
LK_8142010,246,6,8,29,41,67,64,18,7,3,3
LK_8142135,126,9,7,18,10,25,39,15,3,0,0
LK_8142050,518,28,118,152,139,48,26,3,2,1,1
LK_8142075,364,50,57,58,70,63,40,20,4,1,1
LK_8142150,124,7,13,11,32,32,22,5,2,0,0
LK_8142070,446,29,105,78,98,81,39,11,4,0,1
LK_8142110,162,10,16,31,18,26,20,21,9,6,5
LK_8142175,61,10,8,13,17,9,3,1,0,0,0
LK_8142115,165,4,13,26,42,48,22,7,2,1,0
LK_8142035,185,8,13,28,23,32,33,27,17,1,3
LK_8142155,101,2,12,17,20,20,16,9,3,1,1
LK_8142040,92,5,4,9,36,24,7,4,2,0,1
LK_8142180,113,10,19,26,33,20,3,2,0,0,0
LK_8142185,208,14,29,29,36,57,27,13,2,1,0
LK_8142055,631,15,60,207,166,69,45,52,12,2,3
LK_8142080,257,13,31,46,64,55,31,9,5,3,0
LK_8142065,985,31,186,335,253,97,55,19,5,3,1
LK_8142085,119,7,10,13,22,29,24,10,4,0,0
LK_8203125,445,33,85,62,70,87,58,41,6,2,1
LK_8203130,292,10,33,34,76,84,36,16,2,0,1
LK_8203060,228,10,25,35,25,47,44,30,9,2,1
LK_8203155,328,11,33,46,49,87,65,26,8,3,0
LK_8203135,433,23,27,59,76,84,101,47,11,3,2
LK_8203150,224,14,33,26,38,47,40,16,3,7,0
LK_8203065,365,13,30,45,97,88,65,23,3,0,1
LK_8203085,390,16,38,64,68,82,66,26,21,6,3
LK_8203110,241,25,36,34,47,55,28,12,1,2,1
LK_8203080,297,16,28,28,68,54,56,26,15,2,4
LK_8203115,191,25,13,27,42,44,24,13,2,1,0
LK_8203005,94,3,12,30,14,22,9,4,0,0,0
LK_8203190,214,18,19,21,29,43,45,31,6,0,2
LK_8203195,188,7,19,21,23,41,37,20,13,2,5
LK_8203040,295,15,44,49,48,53,50,22,6,6,2
LK_8203175,271,12,45,32,59,60,41,12,7,3,0
LK_8203025,134,10,34,34,26,23,7,0,0,0,0
LK_8203170,188,16,22,17,29,37,44,15,3,5,0
LK_8203045,281,27,30,39,48,59,50,23,3,2,0
LK_8203020,201,24,15,37,36,37,34,14,3,0,1
LK_8203075,272,9,25,42,49,61,53,26,6,0,1
LK_8203120,254,7,21,31,45,66,59,13,7,2,3
LK_8203070,305,8,24,34,34,53,66,46,25,9,6
LK_8203200,245,14,34,39,49,44,41,15,5,2,2
LK_8203105,274,10,22,67,53,52,40,22,8,0,0
LK_8203095,202,12,9,22,46,55,34,16,7,0,1
LK_8203100,277,7,39,39,50,55,42,27,12,2,4
LK_8203090,341,45,52,46,72,59,37,19,8,3,0
LK_8203185,220,8,21,33,36,37,44,28,10,3,0
LK_8203030,158,9,23,18,32,27,32,11,6,0,0
LK_8203015,249,12,33,47,58,64,22,10,3,0,0
LK_8203035,373,7,24,70,81,102,66,15,6,1,1
LK_8203180,235,10,12,29,47,60,45,21,3,4,4
LK_8203010,192,6,43,50,62,25,5,0,0,1,0
LK_8203140,353,12,26,35,65,69,69,51,19,5,2
LK_8203165,530,24,65,99,112,131,62,29,7,0,1
LK_8203050,219,14,34,35,35,44,27,21,6,3,0
LK_8203145,404,13,20,45,53,86,95,45,22,14,11
LK_8203055,249,9,36,37,52,50,43,15,2,4,1
LK_8203160,226,8,38,22,39,70,30,11,6,1,1
LK_8206070,226,9,30,58,49,49,15,13,1,1,1
LK_8206155,139,4,10,30,18,17,34,21,4,1,0
LK_8206010,221,7,32,63,57,44,12,4,1,0,1
LK_8206075,272,5,46,61,41,60,28,28,1,1,1
LK_8206015,307,32,74,67,43,47,27,12,4,1,0
LK_8206135,177,2,13,30,34,41,28,23,5,1,0
LK_8206115,166,4,6,32,42,33,38,8,1,2,0
LK_8206030,173,9,27,52,16,28,18,16,5,2,0
LK_8206110,194,9,24,28,30,44,27,27,3,2,0
LK_8206035,233,24,35,39,41,61,27,5,0,0,1
LK_8206150,162,7,14,21,20,41,32,19,4,3,1
LK_8206190,209,7,8,16,26,39,60,30,14,6,3
LK_8206160,199,2,23,32,31,48,34,22,5,1,1
LK_8206055,264,4,20,43,43,62,56,29,6,1,0
LK_8206175,353,6,23,55,58,95,76,25,7,6,2
LK_8206050,233,2,22,28,39,67,42,26,4,3,0
LK_8206170,359,12,26,37,60,92,85,28,13,5,1
LK_8206090,239,3,7,17,28,44,58,46,24,9,3
LK_8206095,233,12,14,31,25,56,47,22,14,4,8
LK_8206120,161,8,16,26,44,34,17,12,3,0,1
LK_8206145,147,10,12,42,26,35,15,4,2,1,0
LK_8206125,195,6,17,32,34,52,37,12,3,1,1
LK_8206005,119,6,12,18,29,35,10,8,0,1,0
LK_8206025,206,13,31,73,13,41,12,21,2,0,0
LK_8206100,262,7,33,44,43,49,50,34,2,0,0
LK_8206020,353,17,25,67,79,85,54,21,4,1,0
LK_8206105,168,4,13,24,28,52,34,12,1,0,0
LK_8206180,216,9,18,39,34,51,35,15,7,6,2
LK_8206185,171,0,12,29,15,36,42,26,5,3,3
LK_8206060,100,7,8,16,8,31,16,11,1,2,0
LK_8206045,153,0,8,26,23,29,36,24,1,4,2
LK_8206065,110,11,19,26,13,15,9,7,5,4,1
LK_8206040,177,2,20,22,39,31,40,20,2,1,0
LK_8206130,226,10,22,32,33,51,42,25,8,0,3
LK_8206165,253,10,21,48,49,59,52,10,2,2,0
LK_8206140,224,2,28,54,51,52,30,7,0,0,0
LK_8206080,346,6,28,56,57,93,59,33,6,5,3
LK_8206085,240,1,4,30,27,62,58,47,8,3,0
LK_8209140,311,16,20,53,79,71,43,19,7,3,0
LK_8209085,329,21,31,47,78,90,41,19,2,0,0
LK_8209080,241,9,20,35,50,63,44,13,5,2,0
LK_8209150,489,17,44,72,117,119,84,29,5,1,1
LK_8209135,254,16,14,38,38,48,47,35,8,6,4
LK_8209155,265,10,31,31,35,58,46,39,8,5,2
LK_8209130,186,6,16,22,33,45,30,24,4,0,6
LK_8209055,292,10,27,48,50,65,48,31,9,3,1
LK_8209170,265,10,19,42,39,83,48,17,4,2,1
LK_8209050,323,12,23,39,66,97,41,23,13,4,5
LK_8209175,182,3,22,36,35,54,21,10,1,0,0
LK_8209010,260,10,9,35,75,87,27,15,2,0,0
LK_8209035,301,20,32,40,60,72,50,22,4,0,1
LK_8209015,350,10,34,64,51,89,64,31,7,0,0
LK_8209030,215,8,9,24,33,42,47,32,16,1,3
LK_8209090,254,14,28,25,44,77,45,14,7,0,0
LK_8209095,331,15,34,34,67,72,69,25,10,5,0
LK_8209115,394,40,35,64,80,64,60,32,13,4,2
LK_8209070,125,14,17,9,17,27,18,13,6,2,2
LK_8209025,345,7,14,52,129,107,30,4,2,0,0
LK_8209125,220,8,13,36,66,62,20,7,5,2,1
LK_8209065,229,11,24,30,34,52,34,30,9,4,1
LK_8209060,216,17,19,20,22,60,58,17,0,3,0
LK_8209005,264,21,39,24,40,44,63,18,12,2,1
LK_8209075,185,8,13,33,45,42,29,8,5,1,1
LK_8209145,121,5,17,20,23,26,23,6,1,0,0
LK_8209165,305,34,35,57,77,46,39,14,2,0,1
LK_8209110,418,36,72,62,83,95,45,16,7,2,0
LK_8209040,234,13,23,29,42,60,34,24,5,3,1
LK_8209160,176,7,13,21,32,44,42,10,4,1,2
LK_8209045,257,10,35,62,39,51,39,15,4,0,2
LK_8209120,234,8,11,41,62,71,23,12,2,2,2
LK_8209105,251,11,35,37,46,68,21,22,6,3,2
LK_8209020,318,44,40,41,77,83,22,9,2,0,0
LK_8209100,312,16,26,47,30,67,70,38,13,1,4
LK_8212015,327,11,38,52,33,62,93,35,3,0,0
LK_8212130,536,24,72,128,95,119,55,32,7,4,0
LK_8212050,175,10,30,60,29,20,11,12,1,2,0
LK_8212010,320,22,48,62,44,61,45,27,6,5,0
LK_8212135,370,15,42,96,57,91,28,29,7,4,1
LK_8212155,261,8,22,37,46,68,49,19,9,2,1
LK_8212075,200,9,12,33,33,52,27,23,8,3,0
LK_8212055,348,18,14,89,74,60,52,31,8,2,0
LK_8212150,247,4,17,55,59,50,36,15,9,1,1
LK_8212070,224,16,19,30,29,41,39,33,9,6,2
LK_8212110,165,7,28,33,32,37,22,5,1,0,0
LK_8212175,202,5,8,29,32,47,45,25,9,2,0
LK_8212115,368,32,24,105,65,82,38,13,5,1,3
LK_8212170,196,9,17,39,29,34,44,20,4,0,0
LK_8212100,282,7,25,70,89,61,24,6,0,0,0
LK_8212220,249,4,24,40,39,53,48,29,8,2,2
LK_8212035,329,24,28,78,51,58,64,23,3,0,0
LK_8212200,271,16,32,41,50,28,41,40,12,7,4
LK_8212180,378,21,54,123,77,78,16,4,3,1,1
LK_8212105,254,17,57,47,29,54,27,15,6,2,0
LK_8212185,282,12,38,56,58,47,43,21,6,1,0
LK_8212080,362,25,39,65,51,84,49,41,7,1,0
LK_8212085,176,14,12,38,42,31,25,11,2,1,0
LK_8212125,298,16,33,54,54,91,29,15,4,2,0
LK_8212120,203,14,28,33,40,28,29,17,9,3,2
LK_8212005,246,23,29,60,50,35,33,12,3,1,0
LK_8212240,413,28,66,158,67,59,21,10,2,0,2
LK_8212065,173,7,26,32,18,47,24,14,3,2,0
LK_8212145,268,10,32,63,25,54,50,31,3,0,0
LK_8212205,341,19,46,85,39,53,43,37,11,6,2
LK_8212165,327,18,32,63,32,86,30,58,3,4,1
LK_8212140,305,6,33,52,47,72,37,39,14,4,1
LK_8212020,259,27,23,91,47,45,16,6,2,1,1
LK_8212045,193,13,42,59,17,27,15,16,0,3,1
LK_8212025,139,3,27,42,26,33,4,3,1,0,0
LK_8212040,295,18,49,86,49,45,18,21,5,4,0
LK_8212030,206,11,40,77,33,27,11,5,2,0,0
LK_8212160,605,49,58,131,91,91,95,59,20,7,4
LK_8212090,212,8,42,64,30,34,23,9,1,1,0
LK_8212190,274,4,23,67,31,63,45,30,7,4,0
LK_8212095,291,7,30,83,70,67,21,10,2,1,0
LK_8212210,446,13,46,64,69,91,98,46,15,2,2
LK_8212195,241,21,35,30,40,54,36,16,4,4,1
LK_8212215,323,16,34,41,54,52,63,42,15,5,1
LK_8212235,237,19,25,47,44,46,31,15,7,2,1
LK_8212060,155,7,25,55,19,23,13,12,1,0,0
LK_8212225,408,18,42,93,78,64,61,38,10,3,1
LK_8212230,388,31,81,123,78,47,20,7,0,0,1
LK_8215045,665,38,22,81,136,146,147,61,24,4,6
LK_8215025,539,76,68,124,97,86,58,20,5,3,2
LK_8215050,517,20,25,66,96,152,82,50,12,6,8
LK_8215035,494,25,62,82,89,102,84,36,6,5,3
LK_8215055,576,83,38,74,88,105,97,46,24,12,9
LK_8215030,368,10,18,72,77,109,59,15,4,4,0
LK_8215115,381,24,38,73,66,76,63,27,11,2,1
LK_8215070,415,5,38,91,103,77,59,35,4,2,1
LK_8215075,240,8,28,54,60,36,38,12,4,0,0
LK_8215110,632,30,66,129,134,160,82,22,5,1,3
LK_8215125,431,36,29,127,79,76,50,25,7,2,0
LK_8215010,364,22,66,76,63,76,48,10,1,2,0
LK_8215130,238,14,29,70,45,39,27,14,0,0,0
LK_8215095,1280,183,132,271,262,244,118,49,16,2,3
LK_8215090,880,35,43,95,173,266,171,51,23,14,9
LK_8215080,473,13,27,77,141,111,71,26,3,3,1
LK_8215040,520,82,60,71,67,86,91,44,15,2,2
LK_8215100,592,41,70,120,109,126,87,30,5,1,3
LK_8215065,261,4,22,57,40,68,34,28,6,0,2
LK_8215060,438,99,101,139,46,28,12,11,1,1,0
LK_8215020,236,11,13,29,58,67,42,14,2,0,0
LK_8215005,404,11,15,57,63,150,51,50,5,1,1
LK_8215120,244,22,63,46,38,53,20,1,1,0,0
LK_8215085,633,11,42,72,102,158,128,70,36,7,7
LK_8215105,648,44,75,197,136,106,67,15,4,1,3
LK_8215015,208,9,26,33,34,38,41,26,1,0,0
LK_8218160,125,4,11,24,24,35,20,5,2,0,0
LK_8218015,225,9,35,34,68,51,21,5,1,0,1
LK_8218075,324,17,21,20,55,86,87,20,11,3,4
LK_8218170,134,8,12,25,24,38,16,7,4,0,0
LK_8218115,307,6,27,34,59,85,51,36,7,1,1
LK_8218175,133,7,9,11,24,39,25,13,3,0,2
LK_8218110,225,5,11,20,28,44,60,33,17,6,1
LK_8218035,254,8,22,36,43,71,54,19,1,0,0
LK_8218150,143,3,5,12,32,46,26,15,4,0,0
LK_8218030,241,7,23,42,36,56,36,31,5,2,3
LK_8218155,240,7,14,25,30,60,67,30,5,0,2
LK_8218105,399,17,35,47,113,99,64,16,7,1,0
LK_8218070,476,48,49,106,113,99,39,15,5,2,0
LK_8218055,342,10,48,98,86,47,32,14,7,0,0
LK_8218130,316,7,30,34,78,97,45,15,5,5,0
LK_8218050,236,13,71,43,29,35,24,12,6,1,2
LK_8218165,312,8,25,56,43,72,56,37,13,2,0
LK_8218195,133,8,11,10,28,52,16,7,1,0,0
LK_8218190,230,4,19,35,42,46,45,28,6,4,1
LK_8218100,331,10,32,33,41,84,90,35,5,1,0
LK_8218065,261,17,12,28,40,69,64,24,6,1,0
LK_8218005,147,5,13,22,28,43,27,8,0,0,1
LK_8218060,211,11,15,18,39,35,53,26,10,2,2
LK_8218145,458,31,110,120,120,60,10,5,2,0,0
LK_8218020,131,6,13,19,26,37,23,6,1,0,0
LK_8218140,398,61,39,110,69,60,41,13,4,1,0
LK_8218025,293,6,19,46,51,63,66,37,3,2,0
LK_8218200,378,6,36,40,59,87,78,43,22,5,2
LK_8218090,382,45,28,53,72,101,55,23,5,0,0
LK_8218205,396,8,24,70,59,98,69,43,19,4,2
LK_8218045,183,1,4,17,32,62,40,21,6,0,0
LK_8218125,219,7,12,19,46,69,42,14,6,4,0
LK_8218040,259,4,37,29,30,58,59,34,5,1,2
LK_8218120,139,5,8,15,12,40,33,18,5,3,0
LK_8218180,163,5,14,23,25,30,31,25,5,4,1
LK_8218010,280,10,27,40,33,83,49,30,7,1,0
LK_8218185,236,9,21,42,51,39,57,11,5,0,1
LK_8218095,248,5,21,30,36,52,60,30,12,1,1
LK_8218135,156,3,13,18,19,16,28,37,14,4,4
LK_8218080,416,10,14,48,80,97,93,47,18,4,5
LK_8218085,296,8,27,43,33,52,64,46,18,4,1
LK_8221110,472,58,77,102,90,95,33,12,4,1,0
LK_8221130,749,75,126,158,119,140,92,31,5,3,0
LK_8221045,471,17,43,80,135,97,58,31,4,3,3
LK_8221065,598,16,96,125,130,110,86,27,7,1,0
LK_8221005,449,26,45,74,109,103,65,17,7,2,1
LK_8221060,585,40,82,104,150,109,77,17,4,1,1
LK_8221040,1076,103,84,156,173,181,255,69,35,10,10
LK_8221145,618,78,121,132,117,109,37,18,5,1,0
LK_8221020,684,27,57,97,115,198,136,39,11,3,1
LK_8221140,601,23,78,140,125,109,96,26,4,0,0
LK_8221025,479,20,31,48,105,110,89,41,22,6,7
LK_8221100,390,33,41,81,67,86,54,22,5,1,0
LK_8221125,333,18,43,48,61,74,51,22,10,3,3
LK_8221105,358,12,28,62,67,85,70,26,7,1,0
LK_8221120,615,42,93,127,130,120,66,23,9,5,0
LK_8221080,569,40,58,97,129,157,66,20,1,1,0
LK_8221085,429,36,53,79,88,99,50,18,5,0,1
LK_8221115,803,50,71,232,163,146,81,45,11,2,2
LK_8221015,420,12,43,69,79,93,81,30,10,2,1
LK_8221035,483,28,33,55,73,123,93,47,18,7,6
LK_8221030,287,21,34,32,45,66,52,20,11,5,1
LK_8221135,359,14,33,106,81,49,53,15,7,1,0
LK_8221055,1432,142,162,203,317,333,209,51,8,4,3
LK_8221075,508,40,69,95,90,111,67,33,2,1,0
LK_8221050,435,18,37,82,98,88,63,33,13,2,1
LK_8221010,489,26,58,74,106,121,76,22,3,3,0
LK_8221070,508,27,46,116,112,100,71,24,10,2,0
LK_8221090,694,22,52,129,199,194,71,22,4,0,1
LK_8221095,511,32,63,84,95,116,67,34,12,4,4
LK_8224065,171,11,18,33,36,24,28,13,6,1,1
LK_8224140,461,44,45,89,78,108,58,31,5,1,2
LK_8224060,618,70,48,168,90,89,96,45,6,4,2
LK_8224145,687,46,112,181,163,101,58,18,8,0,0
LK_8224085,458,14,35,78,96,121,63,31,9,4,7
LK_8224080,593,25,68,120,105,119,106,39,8,2,1
LK_8224020,580,36,50,85,106,133,101,53,12,3,1
LK_8224005,311,15,37,52,42,67,58,30,7,1,2
LK_8224025,509,9,28,74,73,111,121,60,23,8,2
LK_8224040,490,30,45,88,88,93,97,39,7,1,2
LK_8224045,412,25,40,70,76,82,67,27,10,6,9
LK_8224105,719,33,84,147,127,135,112,52,21,3,5
LK_8224100,327,17,28,64,66,70,44,26,5,4,3
LK_8224070,411,18,63,84,81,99,40,24,2,0,0
LK_8224075,496,37,73,119,92,103,51,16,3,1,1
LK_8224095,603,27,42,88,131,141,93,45,20,13,3
LK_8224090,348,27,27,52,60,84,49,29,12,6,2
LK_8224015,722,27,63,108,127,199,117,60,12,4,5
LK_8224135,518,28,73,97,113,125,61,15,3,0,3
LK_8224010,432,11,36,73,63,80,88,54,23,4,0
LK_8224130,326,31,34,47,54,87,51,18,3,1,0
LK_8224050,344,18,38,73,58,75,58,19,4,0,1
LK_8224120,500,12,38,76,108,135,90,25,13,2,1
LK_8224035,544,34,64,129,119,103,62,26,5,1,1
LK_8224125,508,17,19,155,223,46,36,11,1,0,0
LK_8224055,460,37,25,68,105,98,70,37,10,7,3
LK_8224030,568,46,27,74,95,125,110,43,24,13,11
LK_8224110,506,17,53,81,117,104,79,26,13,13,3
LK_8224115,391,21,23,91,110,90,41,15,0,0,0
LK_8227025,1075,134,54,201,214,233,149,53,21,6,10
LK_8227005,495,84,35,105,97,99,40,18,11,2,4
LK_8227020,1074,111,134,231,210,221,102,39,11,11,4
LK_8227015,1213,185,86,191,280,193,151,62,28,17,20
LK_8227010,870,81,158,256,177,121,57,14,4,0,2
LK_8230020,656,41,96,179,155,111,48,19,5,1,1
LK_8230030,460,33,94,95,67,80,53,29,8,0,1
LK_8230040,634,44,106,151,127,106,67,23,5,2,3
LK_8230035,299,6,33,55,61,44,59,29,5,5,2
LK_8230015,599,25,111,124,93,130,69,39,7,0,1
LK_8230060,375,22,42,68,89,95,43,12,3,0,1
LK_8230025,541,26,66,119,82,92,103,31,15,4,3
LK_8230010,828,53,113,205,161,134,100,39,20,3,0
LK_8230005,726,42,94,160,113,125,115,55,17,3,2
LK_8230045,246,14,42,47,46,46,39,10,1,0,1
LK_8230065,810,69,88,120,165,183,112,45,16,4,8
LK_8230050,247,20,59,49,39,33,26,12,6,0,3
LK_8230055,487,30,30,85,154,86,69,20,8,4,1
LK_8230070,537,27,72,81,96,162,70,23,5,1,0
LK_8233025,209,25,51,55,35,30,11,1,1,0,0
LK_8233030,793,38,73,107,165,197,135,64,9,3,2
LK_8233020,249,6,27,48,65,63,31,6,1,1,1
LK_8233055,1472,101,160,344,313,348,161,36,6,2,1
LK_8233035,1248,51,87,206,362,294,160,59,18,8,3
LK_8233060,946,92,184,221,137,166,103,30,11,1,1
LK_8233045,433,24,54,102,78,103,53,15,3,0,1
LK_8233065,812,29,86,152,161,180,125,59,16,2,2
LK_8233005,1744,145,203,333,361,358,243,71,22,6,2
LK_8233040,878,32,104,194,147,213,137,43,4,3,1
LK_8233010,684,30,62,122,114,148,141,50,10,4,3
LK_8233050,399,13,85,57,51,73,55,45,18,2,0
LK_8233015,512,25,39,103,73,85,107,56,15,8,1
LK_8233070,797,25,64,118,208,131,168,64,15,2,2
LK_9103050,246,13,23,40,55,65,36,11,1,1,1
LK_9103200,347,34,49,63,92,69,29,7,0,2,2
LK_9103220,584,39,70,81,161,137,62,23,5,0,6
LK_9103075,274,15,13,38,76,65,48,13,4,1,1
LK_9103120,586,41,32,60,101,132,125,53,30,8,4
LK_9103055,178,23,10,14,56,48,19,3,2,2,1
LK_9103125,303,20,16,43,65,57,33,28,17,9,15
LK_9103105,514,31,52,79,96,123,73,32,15,7,6
LK_9103095,298,26,66,80,66,43,10,5,0,0,2
LK_9103146,717,35,54,93,171,164,112,58,15,5,10
LK_9103100,350,27,36,58,95,83,36,10,2,0,3
LK_9103090,295,15,28,45,69,68,43,15,3,5,4
LK_9103185,321,31,17,49,91,86,36,3,6,0,2
LK_9103148,663,105,45,88,210,137,54,20,2,2,0
LK_9103015,384,51,21,30,74,101,61,27,10,3,6
LK_9103035,644,14,69,77,117,194,130,34,6,1,2
LK_9103180,688,65,97,125,145,144,70,34,3,3,2
LK_9103010,493,25,60,84,119,128,60,12,4,1,0
LK_9103141,586,35,55,99,164,152,50,23,4,1,3
LK_9103140,748,45,47,88,235,195,82,37,14,4,1
LK_9103165,165,18,22,55,55,13,2,0,0,0,0
LK_9103142,601,26,64,86,196,154,58,16,1,0,0
LK_9103145,263,10,19,32,68,68,45,13,6,0,2
LK_9103144,561,28,46,73,85,138,119,46,10,8,8
LK_9103147,851,46,55,92,224,206,154,44,18,7,5
LK_9103160,346,15,38,54,82,101,36,14,3,1,2
